2025-10-30 13:59:56.645 [YX] INFO  [AWT-EventQueue-0] - JConQueryTool.init()-4
2025-10-30 13:59:56.709 [YX] INFO  [AWT-EventQueue-0] - initCashQtyIBTypes: typeStr=ADDONT,ALLOC,CASHPROFILE,DAY,GTC,GTD,GTT,IOC,LIT,LMT,MIT,MKT,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT; cashQtyIBTypes=IBTypes [ADDONT,ALLOC,CASHPROFILE,DAY,GTC,GTD,GTT,IOC,LIT,LMT,MIT,MKT,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT]
2025-10-30 13:59:56.712 [YX] INFO  [AWT-EventQueue-0] - Max API Backfill Years is set to 199
2025-10-30 13:59:56.713 [YX] INFO  [AWT-EventQueue-0] - API Max tickers=100, TWS Max tickers=100
2025-10-30 13:59:56.714 [YX] INFO  [AWT-EventQueue-0] - Split BidAsk/Last requests:true
2025-10-30 13:59:56.714 [YX] WARN  [AWT-EventQueue-0] - Unable to init restrictions since settings not ready yet
2025-10-30 13:59:56.715 [YX] INFO  [AWT-EventQueue-0] - Olympiad mode
2025-10-30 13:59:56.715 [YX] INFO  [AWT-EventQueue-0] - MaxMsgsPerSec is set to 50
2025-10-30 13:59:56.718 [YX] INFO  [AWT-EventQueue-0] - effectivePnLTimeZone=Europe/London, effectivePnLTimeZoneId=Europe/London
2025-10-30 13:59:56.718 [YX] INFO  [AWT-EventQueue-0] - OvernightManager timezone set to [TimeZoneHolder [rollingTimeZone=true(implied), timeZoneStr=Europe/London, TimeZone=sun.util.calendar.ZoneInfo[id="Europe/London",offset=0,dstSavings=3600000,useDaylight=true,transitions=242,lastRule=java.util.SimpleTimeZone[id=Europe/London,offset=0,dstSavings=3600000,useDaylight=true,startYear=0,startMode=2,startMonth=2,startDay=-1,startDayOfWeek=1,startTime=3600000,startTimeMode=2,endMode=2,endMonth=9,endDay=-1,endDayOfWeek=1,endTime=3600000,endTimeMode=2]]]];  original=[null]
2025-10-30 13:59:56.718 [YX] INFO  [AWT-EventQueue-0] - OvernightManager.dayInit: new values: dayOfTheWeek: 5 (Thu), YYYYMMofToday: 202510, YYYYMMDDofToday: 20251030, m_todayDate: 20251030, dueToChangeInTimezone: true
2025-10-30 13:59:56.718 [YX] INFO  [AWT-EventQueue-0] - Using new compatible routing.
2025-10-30 13:59:56.724 [YX] INFO  [AWT-EventQueue-0] - Farm usfarm/UNCONNECTED: Creating ServiceConnection for:usfarm
2025-10-30 13:59:56.725 [YX] INFO  [AWT-EventQueue-0] - Farm usfarm/UNCONNECTED: Starting connection thread
2025-10-30 13:59:56.726 [YX] INFO  [JTS-usfarmServiceConnector-47] - Farm usfarm/STARTING: Connecting via ccp conman (usfarm)...
2025-10-30 13:59:56.726 [YX] INFO  [JTS-usfarmServiceConnector-47] - InnerConnection.connectOrTransfer()[endPoint=cdc1.ibllc.com:4000,serviceType=MARKET_DATA,farmName=usfarm,usesCcpConman=true]...
2025-10-30 13:59:56.727 [YX] INFO  [JTS-usfarmServiceConnector-47] - InnerConnection.updateEndPointIfNeeded()[endPoint=cdc1.ibllc.com:4000,serviceType=MARKET_DATA,farmName=usfarm,mainConnUseSsl=true,useSslFarmList=].
2025-10-30 13:59:56.728 [YX] INFO  [JTS-usfarmServiceConnector-47] - Connecting cdc1.ibllc.com:4000 timeout=0...
2025-10-30 13:59:56.729 [YX] INFO  [JTS-usfarmServiceConnector-47] - CONN CALC: Last connection set as now:13:59:56:729
2025-10-30 13:59:56.848 [YX] INFO  [JTS-usfarmServiceConnector-47] - Connected to cdc1.ibllc.com:4000/8.17.22.31 remote-ip on local port 0 socket local addrs:port /100.115.92.202:38366
2025-10-30 13:59:56.848 [YX] INFO  [JTS-usfarmServiceConnector-47] - Updating machine info [connectionAddress=/100.115.92.202]...
2025-10-30 13:59:56.849 [YX] INFO  [JTS-usfarmServiceConnector-47] - Farm usfarm/PRE_CCP: Connected, sending secure connect and/or auth
2025-10-30 13:59:56.849 [YX] INFO  [JTS-usfarmServiceConnector-47] - Added to valid hosts list: cdc1.ibllc.com
2025-10-30 13:59:56.850 [YX] INFO  [JTS-usfarmListenerS3-48] - Starting listener thread [sessionID=3]...
2025-10-30 13:59:56.869 [YX] INFO  [JTS-usfarmServiceConnector-47] - InnerConnection.onConnected() [sessionID=3,secureConnectEnabled=true,logonReplySigned=false].
2025-10-30 13:59:56.875 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Starting dispatcher thread [sessionID=3]...
2025-10-30 13:59:56.876 [YX] INFO  [JTS-usfarmServiceConnector-47] - Created JTS-CommonScheduler-51
2025-10-30 13:59:56.877 [YX] INFO  [JTS-usfarmListenerS3-48] - Initial listener buffer size is 65536.
2025-10-30 13:59:56.877 [YX] INFO  [JTS-usfarmListenerS3-48] - Listener thread [sessionID=3] is ready to process messages.
2025-10-30 13:59:56.877 [YX] INFO  [AWT-EventQueue-0] - Added message to queue [serviceName=usfarm,state=PRE_CCP,size=1]...
2025-10-30 13:59:56.989 [YX] INFO  [AWT-EventQueue-0] - SPLASH 0282 step 8 JConQueryTool.processNormalLogon1-3
2025-10-30 13:59:56.995 [YX] INFO  [AWT-EventQueue-0] - sending FixDimensionRequest - REGULAR_MODEL: account=DUO070151, requestType=GET_MODELS, requestId=DR.1, model=null, description=null
2025-10-30 13:59:56.997 [YX] INFO  [AWT-EventQueue-0] - ModelSummaryRequestMgr init
2025-10-30 13:59:56.998 [YX] INFO  [AWT-EventQueue-0] - SPLASH Loading order defaults
2025-10-30 13:59:57.002 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - cert #0 subject:CN=tws.ibllc.com,OU=tws.ibllc.com,O=IBLLC,C=US	issuer:CN=prod.ckg.ibllc.com,O=IBG LLC,L=Greenwich,ST=Connecticut,C=US	notBefore:20251029-13:26:28 Europe/London (1761744388000)	notAfter:20251031-21:26:28 Europe/London (1761945988000)
2025-10-30 13:59:57.002 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - cert #1 subject:CN=prod.ckg.ibllc.com,O=IBG LLC,L=Greenwich,ST=Connecticut,C=US	issuer:CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US	notBefore:20250804-01:00:00 Europe/London (1754265600000)	notAfter:20260826-00:59:59 Europe/London (1787702399000)
2025-10-30 13:59:57.003 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - cert #2 subject:CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US	issuer:CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US	notBefore:20210330-01:00:00 Europe/London (1617062400000)	notAfter:20310329-23:59:59 Europe/London (1932595199000)
2025-10-30 13:59:57.004 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Current time is: 20251030-13:59:57 Europe/London
2025-10-30 13:59:57.011 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - CipherContext initialization successed.
2025-10-30 13:59:57.012 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Cipher context created: CipherContext[id=1,encrypt=true].
2025-10-30 13:59:57.012 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Cipher context created: CipherContext[id=2,encrypt=false].
2025-10-30 13:59:57.013 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - set nsMsgVersion / cryptors: farm=MARKET_DATA-usfarm; nsMsgVersion=50; encryptor=true; decryptor=true
2025-10-30 13:59:57.013 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - AuthTimeoutMonitor-usfarm: deactivate
2025-10-30 13:59:57.013 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - AuthTimeoutMonitor-usfarm: timeout=20000
2025-10-30 13:59:57.013 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - AuthTimeoutMonitor-usfarm: activate
2025-10-30 13:59:57.013 [YX] INFO  [JTS-AuthTimeoutMonitorThread-usfarm-53] - Starting auth timeout monitor thread for usfarm
2025-10-30 13:59:57.014 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - FixMDLogon.encodeBody()[token=XYZSessionToken[type=TWSRO,token=bf731XXXXX..],shortTokenHash=3173dac0].
2025-10-30 13:59:57.015 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Start ping with 5000 for JTS-usfarmServicePreAuthPingS3-54
2025-10-30 13:59:57.016 [YX] INFO  [JTS-usfarmServicePreAuthPingS3-54] - Starting ping thread
2025-10-30 13:59:57.028 [YX] ERROR [AWT-EventQueue-0] - No defaults for: CMDTY
2025-10-30 13:59:57.031 [YX] INFO  [AWT-EventQueue-0] - sendListRequest for order presets -- ask for message send
2025-10-30 13:59:57.033 [YX] INFO  [AWT-EventQueue-0] - sendFixMessage -- real message going out for order presets
2025-10-30 13:59:57.034 [YX] INFO  [AWT-EventQueue-0] - SPLASH Initializing managers
2025-10-30 13:59:57.036 [YX] INFO  [AWT-EventQueue-0] - Received Flagged group name:null with result: []
2025-10-30 13:59:57.036 [YX] INFO  [JTS-TypeAheadSecDefProcessor-55] - Started request processor.
2025-10-30 13:59:57.036 [YX] INFO  [AWT-EventQueue-0] - Received Flagged profile name:null with result: []
2025-10-30 13:59:57.036 [YX] INFO  [JTS-TypeAheadSecDefProcessor-55] - Acquiring a send permit...
2025-10-30 13:59:57.036 [YX] INFO  [AWT-EventQueue-0] - Received Flagged model code:null with result: []
2025-10-30 13:59:57.036 [YX] INFO  [JTS-TypeAheadSecDefProcessor-55] - Waiting for a new message...
2025-10-30 13:59:57.044 [YX] INFO  [AWT-EventQueue-0] - Enabling IA
2025-10-30 13:59:57.044 [YX] INFO  [JTS-SocketListener-56] - API server listening on port 4002
2025-10-30 13:59:57.045 [YX] INFO  [JTS-SocketListener-56] - API in Read-Only mode: false
2025-10-30 13:59:57.047 [YX] INFO  [AWT-EventQueue-0] - Jolt Build 1.18.12; Sep 5, 2024 06:57:46 PM
2025-10-30 13:59:57.047 [YX] INFO  [AWT-EventQueue-0] - Nia Build 2.25.8; Jan 3, 2025 05:52:02 PM
2025-10-30 13:59:57.047 [YX] INFO  [AWT-EventQueue-0] - ModelNav Build 1.13.2; Jan 24, 2022 04:59:21 PM
2025-10-30 13:59:57.047 [YX] INFO  [AWT-EventQueue-0] - RiskFeed Build 2.48.1; May 7, 2025 11:18:31 AM
2025-10-30 13:59:57.079 [YX] INFO  [AWT-EventQueue-0] - |JOLT|com.ib.jolt.util.res.color.ThemeReferenceHolder | initTheme()#32 | Theme set: | dark | 
2025-10-30 13:59:57.087 [YX] INFO  [AWT-EventQueue-0] - |JOLT|com.ib.jolt.util.UIKeysColorBag | defineColorIfMissing()#231 | Adhoc color defined: | MODERN_DISABLED_BUTTON_BG | 0,0,0 // #000000 (black) | 
2025-10-30 13:59:57.087 [YX] INFO  [AWT-EventQueue-0] - |JOLT|com.ib.jolt.util.UIKeysColorBag | defineColorIfMissing()#231 | Adhoc color defined: | MODERN_SELECTED_BUTTON_BG | 0,0,0 // #000000 (black) | 
2025-10-30 13:59:57.088 [YX] INFO  [AWT-EventQueue-0] - |JOLT|com.ib.jolt.util.UIKeysColorBag | defineColorIfMissing()#231 | Adhoc color defined: | MODERN_BUTTON_ROLLOVER_EXTRA_BG | 54,54,54 // #363636 | 
2025-10-30 13:59:57.112 [YX] INFO  [AWT-EventQueue-0] - |JOLT|com.ib.jolt.util.UIKeysColorBag | _initDefaults_()#161 | UIKeysColorBag initialized | Successfully | transparency supported: | true | transparent colors supported: | false | use resource colors: | false | force resource color: | false | ColorBag[dark;colorsNo=497;definesNo=0] | 
2025-10-30 13:59:57.135 [YX] INFO  [AWT-EventQueue-0] - Starting IA session
2025-10-30 13:59:57.137 [YX] INFO  [AWT-EventQueue-0] - |rfENV|riskenv.Directory@7e235e0a | <init>()#78 | RiskFeed-Directory: created. | riskenv.Directory@7e235e0a | 
2025-10-30 13:59:57.140 [YX] INFO  [AWT-EventQueue-0] - |jtsIA|ia.riskfeed.I@35441fbb | <init>()#1618 | Initialized IA Env for RN | 
2025-10-30 13:59:57.141 [YX] INFO  [AWT-EventQueue-0] - |rfENV|riskenv.Directory@7e235e0a | startDirectory()#98 | RiskFeed-Directory: starting... | 
2025-10-30 13:59:57.142 [YX] INFO  [AWT-EventQueue-0] - |rfENV|riskenv.Directory@7e235e0a | startDirectory()#106 | RiskFeed-Directory: new IaAdapter added. | ia.riskfeed.I@35441fbb | 
2025-10-30 13:59:57.161 [YX] INFO  [AWT-EventQueue-0] - Attempting to establish connection to CQE backend
2025-10-30 13:59:57.162 [YX] INFO  [JTS-HmdsRouting requestor-57] - Using new compatible routing.
2025-10-30 13:59:57.162 [YX] INFO  [JTS-CQEConnectionThread-58] - Attempting to send query to CQE backend: https://api.ibkr.com/cqe.web/services
2025-10-30 13:59:57.162 [YX] INFO  [AWT-EventQueue-0] - SPLASH Starting application
2025-10-30 13:59:57.162 [YX] INFO  [JTS-HmdsRouting requestor-57] - Farm ushmds/UNCONNECTED: Creating ServiceConnection for:ushmds
2025-10-30 13:59:57.163 [YX] INFO  [JTS-HmdsRouting requestor-57] - Farm ushmds/UNCONNECTED: Starting connection thread
2025-10-30 13:59:57.163 [YX] INFO  [AWT-EventQueue-0] - Processing normal logon 2
2025-10-30 13:59:57.163 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Farm ushmds/STARTING: Connecting via ccp conman (ushmds)...
2025-10-30 13:59:57.164 [YX] INFO  [JTS-ushmdsServiceConnector-59] - InnerConnection.connectOrTransfer()[endPoint=cdc1.ibllc.com:4000,serviceType=HISTORICAL_DATA,farmName=ushmds,usesCcpConman=true]...
2025-10-30 13:59:57.164 [YX] INFO  [JTS-ushmdsServiceConnector-59] - InnerConnection.updateEndPointIfNeeded()[endPoint=cdc1.ibllc.com:4000,serviceType=HISTORICAL_DATA,farmName=ushmds,mainConnUseSsl=true,useSslFarmList=].
2025-10-30 13:59:57.164 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Connecting cdc1.ibllc.com:4000 timeout=0...
2025-10-30 13:59:57.164 [YX] INFO  [JTS-ushmdsServiceConnector-59] - CONN CALC: Last connection set as now:13:59:57:164
2025-10-30 13:59:57.209 [YX] INFO  [JTS-CQEConnectionThread-58] - Received response from CQE backend: {"services":[{"friendly_name":"HSBC disclaimer","endpoint":"https://api.ibkr.com/cqe.web/services/hsbc_disclaimer","name":"hsbc_disclaimer","required_params":["user_id"],"description":"Returns HSBC disclaimer"},{"friendly_name":"CFD","endpoint":"https://api.ibkr.com/cqe.web/services/cfd","name":"cfd","required_params":["user_id","account_id","conid"],"description":"Suggests CFD products to eligible accounts"},{"friendly_name":"Low Liquit Net Worth Warning","endpoint":"https://api.ibkr.com/cqe.web/services/low_lnw_warning","name":"low_lnw_warning","required_params":["user_id"],"description":"Returns link to day trading FAQ page"},{"friendly_name":"Has MRGN capability","endpoint":"https://api.ibkr.com/cqe.web/services/has_mrgn_capability","name":"has_mrgn_capability","required_params":["user_id"],"description":"Return whether user accounts have MRGN capability"},{"friendly_name":"Explain Liquidation Trades","endpoint":"https://api.ibkr.com/cqe.web/services/explain_liquidation_trades","name":"explain_liquidation_trades","required_params":["user_id","account_id"],"description":"Returns full details on liquidation trades"},{"friendly_name":"PDT reset","endpoint":"https://api.ibkr.com/cqe.web/services/pdt_reset","name":"pdt_reset","required_params":["user_id","account_id"],"description":"Resolves to PDT reset page if eligible"},{"friendly_name":"Low Liquit Net Worth Reset","endpoint":"https://api.ibkr.com/cqe.web/services/low_lnw_reset","name":"low_lnw_reset","required_params":["user_id","account_id"],"description":"Returns link to reset restricted day trading when eligible. Otherwise, returns a link to day trading FAQ page"},{"friendly_name":"Convert from base currency","endpoint":"https://api.ibkr.com/cqe.web/services/convert_from_base_currency","name":"convert_from_base_currency","required_params":["user_id","account_id","order_total","order_currency"],"description":"Used when account fails to have enough non-base currency"},{"friendly_name":"Order submit issue","endpoint":"https://api.ibkr.com/cqe.web/services/order_submit_issue","name":"order_submit_issue","required_params":["user_id","account_id","conid"],"description":"Returns deposit holds and optionally a resolution to upgrade account to MRGN"},{"friendly_name":"Pending portal tasks","endpoint":"https://api.ibkr.com/cqe.web/services/pending_portal_tasks","name":"pending_portal_tasks","required_params":["user_id"],"description":"Retrieves pending portal tasks for provided user"},{"friendly_name":"Deposit Holds","endpoint":"https://api.ibkr.com/cqe.web/services/deposit_holds","name":"deposit_holds","required_params":["user_id"],"description":"Return information about deposit holds for user accounts"},{"friendly_name":"Crypto limit","endpoint":"https://api.ibkr.com/cqe.web/services/crypto_limit","name":"crypto_limit","required_params":["user_id"],"description":"Returns information about crypto limits"},{"friendly_name":"Login messages","endpoint":"https://api.ibkr.com/cqe.web/services/login_messages","name":"login_messages","required_params":["user_id"],"description":"Retrieves login messages for provided user"},{"friendly_name":"User accounts","endpoint":"https://api.ibkr.com/cqe.web/services/user_accounts","name":"user_accounts","required_params":["user_id"],"description":"Return a list of user accounts"},{"friendly_name":"Outside RTH","endpoint":"https://api.ibkr.com/cqe.web/services/outside_rth","name":"outside_rth","required_params":["user_id"],"description":"Returns information about regular trading hours"},{"friendly_name":"Option limit","endpoint":"https://api.ibkr.com/cqe.web/services/option_limit","name":"option_limit","required_params":["user_id","account_id","conid"],"description":"Returns link to review option levels"},{"friendly_name":"Convert to base currency","endpoint":"https://api.ibkr.com/cqe.web/services/convert_to_base_currency","name":"convert_to_base_currency","required_params":["user_id","account_id","order_total","order_currency"],"description":"Used when account fails to have enough base currency"},{"friendly_name":"Margin account downgrade","endpoint":"https://api.ibkr.com/cqe.web/services/margin_to_cash_downgrade","name":"margin_to_cash_downgrade","required_params":["user_id","account_id"],"description":"Returns information about mrgn account downgrade"},{"friendly_name":"Leverage Brexit reject","endpoint":"https://api.ibkr.com/cqe.web/services/leverage_brx_reject","name":"leverage_brx_reject","required_params":["user_id","account_id"],"description":"Provides more information regarding Brexit-related rejects"},{"friendly_name":"Order cannot be created","endpoint":"https://api.ibkr.com/cqe.web/services/order_cannot_be_created","name":"order_cannot_be_created","required_params":["user_id","account_id","sec_type","exchange","conid"],"description":"Returns details on why order cannot be created"},{"friendly_name":"Trade permission upgrade","endpoint":"https://api.ibkr.com/cqe.web/services/trade_permission_upgrade","name":"trade_permission_upgrade","required_params":["user_id","account_id"],"description":"Returns trade permission upgrade links"},{"friendly_name":"Portfolio margin","endpoint":"https://api.ibkr.com/cqe.web/services/portfolio_margin","name":"portfolio_margin","required_params":["user_id","account_id"],"description":"Resolves to AM if user eligible to upgrade to portfolio margin or regular margin"}]}
2025-10-30 13:59:57.225 [YX] INFO  [JTS-CQEConnectionThread-58] - Successfully received services list from CQE backend
2025-10-30 13:59:57.267 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Connected to cdc1.ibllc.com:4000/8.17.22.31 remote-ip on local port 0 socket local addrs:port /100.115.92.202:38376
2025-10-30 13:59:57.267 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Updating machine info [connectionAddress=/100.115.92.202]...
2025-10-30 13:59:57.267 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Farm ushmds/PRE_CCP: Connected, sending secure connect and/or auth
2025-10-30 13:59:57.267 [YX] INFO  [JTS-ushmdsServiceConnector-59] - Added to valid hosts list: cdc1.ibllc.com
2025-10-30 13:59:57.268 [YX] INFO  [JTS-ushmdsListenerS4-61] - Starting listener thread [sessionID=4]...
2025-10-30 13:59:57.270 [YX] INFO  [JTS-ushmdsServiceConnector-59] - InnerConnection.onConnected() [sessionID=4,secureConnectEnabled=true,logonReplySigned=false].
2025-10-30 13:59:57.271 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - Starting dispatcher thread [sessionID=4]...
2025-10-30 13:59:57.271 [YX] INFO  [JTS-ushmdsListenerS4-61] - Initial listener buffer size is 65536.
2025-10-30 13:59:57.271 [YX] INFO  [JTS-HmdsRouting requestor-57] - Added message to queue [serviceName=ushmds,state=PRE_CCP,size=1]...
2025-10-30 13:59:57.272 [YX] INFO  [JTS-ushmdsListenerS4-61] - Listener thread [sessionID=4] is ready to process messages.
2025-10-30 13:59:57.272 [YX] INFO  [JTS-CCPDispatcherS2-37] - OvernightManager.dayInit: new values: dayOfTheWeek: 5 (Thu), YYYYMMofToday: 202510, YYYYMMDDofToday: 20251030, m_todayDate: 20251030, dueToChangeInTimezone: false
2025-10-30 13:59:57.273 [YX] INFO  [JTS-CCPDispatcherS2-37] - CM Handling FixDimensionResponse: DR.1
2025-10-30 13:59:57.278 [YX] INFO  [AWT-EventQueue-0] - SPLASH 0289 step 9 JConQueryTool.processNormalLogon3-1
2025-10-30 13:59:57.279 [YX] INFO  [AWT-EventQueue-0] - Processing normal logon 3
2025-10-30 13:59:57.280 [YX] INFO  [AWT-EventQueue-0] - Farm secdefil/UNCONNECTED: Creating ServiceConnection for:secdefil
2025-10-30 13:59:57.281 [YX] INFO  [AWT-EventQueue-0] - Farm secdefil/UNCONNECTED: Starting connection thread
2025-10-30 13:59:57.281 [YX] INFO  [AWT-EventQueue-0] - Added message to queue [serviceName=secdefil,state=STARTING,size=1]...
2025-10-30 13:59:57.282 [YX] INFO  [JTS-secdefilServiceConnector-64] - Farm secdefil/STARTING: Connecting via ccp conman (secdefil)...
2025-10-30 13:59:57.282 [YX] INFO  [JTS-secdefilServiceConnector-64] - InnerConnection.connectOrTransfer()[endPoint=cdc1.ibllc.com:4000,serviceType=SECDEFARM,farmName=secdefil,usesCcpConman=true]...
2025-10-30 13:59:57.282 [YX] INFO  [JTS-secdefilServiceConnector-64] - InnerConnection.updateEndPointIfNeeded()[endPoint=cdc1.ibllc.com:4000,serviceType=SECDEFARM,farmName=secdefil,mainConnUseSsl=true,useSslFarmList=].
2025-10-30 13:59:57.283 [YX] INFO  [JTS-secdefilServiceConnector-64] - Connecting cdc1.ibllc.com:4000 timeout=0...
2025-10-30 13:59:57.283 [YX] INFO  [JTS-secdefilServiceConnector-64] - CONN CALC: Last connection set as now:13:59:57:283
2025-10-30 13:59:57.292 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Farm auth diagnostic record: FarmAuthDiagnosticsRecord{step=CCP_TOKEN_AUTHENTICATION_MESSAGE, data=cdc1.ibllc.com:4000 WAITING_AUTH message: 8285=508039=00007238.6902e766.548040=35BECA8B43977628E22F84A0A29D9B61EEF02BC48098=1}
2025-10-30 13:59:57.292 [YX] INFO  [JTS-usfarmDispatcherS3-49S3-50] - Farm auth diagnostic record: FarmAuthDiagnosticsRecord{step=SERVICE_AUTH_PROOF_REQUEST, data=cdc1.ibllc.com:4000 WAITING_AUTH usfarm FixServiceAuthProofRequest id:1 sessionID:00007238.6902e766.54 [35BECA8B43977628E22F84A0A29D9B61EEF02BC4]}
2025-10-30 13:59:57.385 [YX] INFO  [JTS-secdefilServiceConnector-64] - Connected to cdc1.ibllc.com:4000/8.17.22.31 remote-ip on local port 0 socket local addrs:port /100.115.92.202:38384
2025-10-30 13:59:57.385 [YX] INFO  [JTS-secdefilServiceConnector-64] - Updating machine info [connectionAddress=/100.115.92.202]...
2025-10-30 13:59:57.385 [YX] INFO  [JTS-secdefilServiceConnector-64] - Farm secdefil/PRE_CCP: Connected, sending secure connect and/or auth
2025-10-30 13:59:57.385 [YX] INFO  [JTS-secdefilServiceConnector-64] - Added to valid hosts list: cdc1.ibllc.com
2025-10-30 13:59:57.386 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - cert #0 subject:CN=tws.ibllc.com,OU=tws.ibllc.com,O=IBLLC,C=US	issuer:CN=prod.ckg.ibllc.com,O=IBG LLC,L=Greenwich,ST=Connecticut,C=US	notBefore:20251029-13:26:28 Europe/London (1761744388000)	notAfter:20251031-21:26:28 Europe/London (1761945988000)
2025-10-30 13:59:57.386 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - cert #1 subject:CN=prod.ckg.ibllc.com,O=IBG LLC,L=Greenwich,ST=Connecticut,C=US	issuer:CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US	notBefore:20250804-01:00:00 Europe/London (1754265600000)	notAfter:20260826-00:59:59 Europe/London (1787702399000)
2025-10-30 13:59:57.386 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - cert #2 subject:CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1,O=DigiCert Inc,C=US	issuer:CN=DigiCert Global Root G2,OU=www.digicert.com,O=DigiCert Inc,C=US	notBefore:20210330-01:00:00 Europe/London (1617062400000)	notAfter:20310329-23:59:59 Europe/London (1932595199000)
2025-10-30 13:59:57.386 [YX] INFO  [JTS-secdefilListenerS5-65] - Starting listener thread [sessionID=5]...
2025-10-30 13:59:57.386 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - Current time is: 20251030-13:59:57 Europe/London
2025-10-30 13:59:57.388 [YX] INFO  [JTS-secdefilServiceConnector-64] - InnerConnection.onConnected() [sessionID=5,secureConnectEnabled=true,logonReplySigned=false].
2025-10-30 13:59:57.389 [YX] INFO  [JTS-secdefilListenerS5-65] - Initial listener buffer size is 65536.
2025-10-30 13:59:57.389 [YX] INFO  [AWT-EventQueue-0] - Added message to queue [serviceName=secdefil,state=PRE_CCP,size=2]...
2025-10-30 13:59:57.390 [YX] INFO  [JTS-secdefilListenerS5-65] - Listener thread [sessionID=5] is ready to process messages.
2025-10-30 13:59:57.389 [YX] INFO  [JTS-secdefilDispatcherS5-66S5-67] - Starting dispatcher thread [sessionID=5]...
2025-10-30 13:59:57.391 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - CipherContext initialization successed.
2025-10-30 13:59:57.391 [YX] INFO  [JTS-ushmdsDispatcherS4-62S4-63] - Cipher context created: CipherContext[id=3,encrypt=true].
